1780475223.287202;<SHIFT>;keydown
1780475223.5087473;W;keydown
1780475223.5935943;<SHIFT>;keyup
1780475223.6073573;w;keyup
1780475223.7351117; ;keydown
1780475223.8402293; ;keyup
1780475224.0498092;c;keydown
1780475224.126022;z;keydown
1780475224.1607547;c;keyup
1780475224.2091572;z;keyup
1780475224.516218;<BACKSPACE>;keydown
1780475224.6221151;<BACKSPACE>;keyup
1780475224.7024548;<BACKSPACE>;keydown
1780475224.782337;<BACKSPACE>;keyup
1780475225.1645179;<SHIFT>;keydown
1780475225.406764;S;keydown
1780475225.4563894;<SHIFT>;keyup
1780475225.5065105;s;keyup
1780475225.6511343;z;keydown
1780475225.7411177;z;keyup
1780475225.870397;c;keydown
1780475225.9560652;z;keydown
1780475225.9767869;c;keyup
1780475226.0402248;z;keyup
1780475226.9099348;e;keydown
1780475226.9769838;e;keyup
1780475227.4066617;b;keydown
1780475227.476421;b;keyup
1780475227.580488;r;keydown
1780475227.654293;z;keydown
1780475227.675309;r;keyup
1780475227.7395287;z;keyup
1780475227.8179204;e;keydown
1780475227.9012523;e;keyup
1780475228.1702693;s;keydown
1780475228.25739;z;keydown
1780475228.3064034;s;keyup
1780475228.3708353;z;keyup
1780475228.5485358;y;keydown
1780475228.605359;y;keyup
1780475228.8321462;n;keydown
1780475228.9381218;n;keyup
1780475228.9539707;i;keydown
1780475229.0285573;i;keyup
1780475229.0872087;e;keydown
1780475229.1688375;e;keyup
1780475229.2520742; ;keydown
1780475229.3352954; ;keyup
1780475229.6818478;c;keydown
1780475229.7357621;c;keyup
1780475229.8704734;h;keydown
1780475229.9425151;h;keyup
1780475230.4391587;r;keydown
1780475230.5533118;z;keydown
1780475230.5857475;r;keyup
1780475230.6549702;z;keyup
1780475230.8315344;<CTRL_L>;keydown
1780475230.8315344;<ALT_GR>;keydown
1780475231.0056887;ą;keydown
1780475231.0862458;ą;keyup
1780475231.1520216;<CTRL_L>;keyup
1780475231.1520216;<ALT_GR>;keyup
1780475231.42411;s;keydown
1780475231.5271275;z;keydown
1780475231.5777552;s;keyup
1780475231.653425;z;keyup
1780475231.7358346;c;keydown
1780475231.8179793;z;keydown
1780475231.8556638;c;keyup
1780475231.9224324;z;keyup
1780475232.4913483; ;keydown
1780475232.5809138; ;keyup
1780475232.7966647;b;keydown
1780475232.8601341;b;keyup
1780475233.0706868;r;keydown
1780475233.1909156;z;keydown
1780475233.221028;r;keyup
1780475233.3032732;z;keyup
1780475233.404959;m;keydown
1780475233.490023;m;keyup
1780475233.5200694;i;keydown
1780475233.6110015;i;keyup
1780475233.7445285; ;keydown
1780475233.801426; ;keyup
1780475233.963527;w;keydown
1780475234.0380404;w;keyup
1780475234.1743805; ;keydown
1780475234.2524378; ;keyup
1780475234.7935348;t;keydown
1780475234.873121;t;keyup
1780475235.0787604;r;keydown
1780475235.157351;r;keyup
1780475235.1662536;z;keydown
1780475235.2748904;z;keyup
1780475235.803042;c;keydown
1780475235.87454;c;keyup
1780475235.9353886;i;keydown
1780475236.0015671;i;keyup
1780475236.1440425;n;keydown
1780475236.237748;i;keydown
1780475236.2607117;n;keyup
1780475236.3290102;i;keyup
1780475236.351685;e;keydown
1780475236.4222517;e;keyup
1780475237.0451655;.;keydown
1780475237.112048;.;keyup
1780475237.216786;<ENTER>;keydown
1780475237.288801;<ENTER>;keyup
1780475238.125898;<SHIFT>;keydown
1780475238.4304228;B;keydown
1780475238.4875855;B;keyup
1780475238.526574;<SHIFT>;keyup
1780475238.7343178;i;keydown
1780475238.7947366;i;keyup
1780475238.8997838;o;keydown
1780475238.983242;o;keyup
1780475239.097085;m;keydown
1780475239.1824687;m;keyup
1780475239.2214396;e;keydown
1780475239.292085;e;keyup
1780475239.4542072;t;keydown
1780475239.5614717;t;keyup
1780475239.595669;r;keydown
1780475239.682835;r;keyup
1780475239.8708615;i;keydown
1780475239.9397151;i;keyup
1780475239.979306;a;keydown
1780475240.04438;a;keyup
1780475240.3964374; ;keydown
1780475240.480558; ;keyup
1780475240.9908419;b;keydown
1780475241.0649111;b;keyup
1780475241.2147293;e;keydown
1780475241.2889805;e;keyup
1780475241.920018;h;keydown
1780475241.9841602;h;keyup
1780475242.0365074;a;keydown
1780475242.1214912;a;keyup
1780475243.1345086;w;keydown
1780475243.2136333;w;keyup
1780475243.401116;i;keydown
1780475243.4893503;o;keydown
1780475243.5076306;i;keyup
1780475243.553277;o;keyup
1780475243.8416197;r;keydown
1780475243.9497333;r;keyup
1780475243.9497333;a;keydown
1780475244.035006;a;keyup
1780475244.153825;l;keydown
1780475244.2294693;l;keyup
1780475244.4189088;n;keydown
1780475244.4779036;n;keyup
1780475244.5345073;a;keydown
1780475244.617399;a;keyup
1780475245.8951838; ;keydown
1780475245.9994707; ;keyup
1780475246.2903304;j;keydown
1780475246.3576229;j;keyup
1780475246.3686786;e;keydown
1780475246.4761095;s;keydown
1780475246.500763;e;keyup
1780475246.553066;s;keyup
