1780475082.320774;<SHIFT>;keydown
1780475082.516442;W;keydown
1780475082.6183941;W;keyup
1780475082.6314085;<SHIFT>;keyup
1780475082.7452328; ;keydown
1780475082.8474216; ;keyup
1780475082.9983113;s;keydown
1780475083.0961933;z;keydown
1780475083.165408;s;keyup
1780475083.2145133;z;keyup
1780475083.330577;c;keydown
1780475083.4065175;z;keydown
1780475083.4347422;c;keyup
1780475083.4927776;z;keyup
1780475083.5950818;e;keydown
1780475083.6705596;e;keyup
1780475083.8966994;<BACKSPACE>;keydown
1780475084.0248833;<BACKSPACE>;keyup
1780475084.130143;<BACKSPACE>;keydown
1780475084.204306;<BACKSPACE>;keyup
1780475084.2797773;<BACKSPACE>;keydown
1780475084.364832;<BACKSPACE>;keyup
1780475084.4643803;<BACKSPACE>;keydown
1780475084.531748;<BACKSPACE>;keyup
1780475084.6443062;<BACKSPACE>;keydown
1780475084.6807747;<BACKSPACE>;keyup
1780475085.061729;<SHIFT>;keydown
1780475085.5944064;S;keydown
1780475085.716961;S;keyup
1780475085.7297149;<SHIFT>;keyup
1780475086.6566856;z;keydown
1780475086.747312;z;keyup
1780475086.8949418;c;keydown
1780475086.9802876;z;keydown
1780475087.0134425;c;keyup
1780475087.0961425;z;keyup
1780475087.2300398;e;keydown
1780475087.3137197;e;keyup
1780475088.93095;b;keydown
1780475088.9879231;b;keyup
1780475089.1266115;r;keydown
1780475089.2210891;z;keydown
1780475089.2470055;r;keyup
1780475089.3319814;z;keyup
1780475089.3640268;e;keydown
1780475089.4629474;e;keyup
1780475089.7706718;s;keydown
1780475089.8670807;z;keydown
1780475089.940177;s;keyup
1780475089.9945228;z;keyup
1780475090.4949362;y;keydown
1780475090.5636587;y;keyup
1780475090.8722188;n;keydown
1780475090.9793677;n;keyup
1780475091.0112846;i;keydown
1780475091.0929055;i;keyup
1780475091.1073399;e;keydown
1780475091.1911623;e;keyup
1780475091.3259723; ;keydown
1780475091.4094336; ;keyup
1780475091.9437964;c;keydown
1780475091.9954882;c;keyup
1780475092.0773833;h;keydown
1780475092.1416564;h;keyup
1780475092.4804125;r;keydown
1780475092.5788941;z;keydown
1780475092.6174026;r;keyup
1780475092.6947515;z;keyup
1780475093.1383846;<CTRL_L>;keydown
1780475093.1541202;<ALT_GR>;keydown
1780475093.331038;ą;keydown
1780475093.411807;ą;keyup
1780475093.462982;<CTRL_L>;keyup
1780475093.469263;<ALT_GR>;keyup
1780475093.9429507;s;keydown
1780475094.0464058;z;keydown
1780475094.1197746;s;keyup
1780475094.1779215;z;keyup
1780475094.2728393;c;keydown
1780475094.357887;z;keydown
1780475094.3951561;c;keyup
1780475094.4618669;z;keyup
1780475094.7687495; ;keydown
1780475094.8621166; ;keyup
1780475095.2327287;b;keydown
1780475095.3089087;b;keyup
1780475095.5872378;r;keydown
1780475095.6770434;z;keydown
1780475095.71142;r;keyup
1780475095.8095682;z;keyup
1780475095.9094808;m;keydown
1780475096.0213237;m;keyup
1780475096.028472;i;keydown
1780475096.1020982;i;keyup
1780475096.1923075; ;keydown
1780475096.279463; ;keyup
1780475096.3740351;w;keydown
1780475096.4772758;w;keyup
1780475096.5412326; ;keydown
1780475096.6281092; ;keyup
1780475097.1952326;t;keydown
1780475097.2641664;t;keyup
1780475097.4228072;r;keydown
1780475097.530653;r;keyup
1780475097.7414618;z;keydown
1780475097.8109934;z;keyup
1780475098.1015692;c;keydown
1780475098.18647;c;keyup
1780475098.27435;i;keydown
1780475098.32724;i;keyup
1780475098.49217;n;keydown
1780475098.581277;i;keydown
1780475098.6113997;n;keyup
1780475098.6611547;i;keyup
1780475098.6782994;e;keydown
1780475098.7535493;e;keyup
1780475099.4055347;.;keydown
1780475099.472024;.;keyup
1780475099.6535573;<ENTER>;keydown
1780475099.710341;<ENTER>;keyup
1780475100.7098176;<SHIFT>;keydown
1780475100.9932897;B;keydown
1780475101.0601604;B;keyup
1780475101.0953896;<SHIFT>;keyup
1780475101.4001613;i;keydown
1780475101.4766426;i;keyup
1780475101.607647;o;keydown
1780475101.6949823;o;keyup
1780475101.9039485;m;keydown
1780475101.9757664;m;keyup
1780475102.025036;e;keydown
1780475102.1000462;e;keyup
1780475102.2881567;t;keydown
1780475102.409969;t;keyup
1780475102.4187553;r;keydown
1780475102.4860132;r;keyup
1780475102.674313;i;keydown
1780475102.7393227;i;keyup
1780475102.7748334;a;keydown
1780475102.8396108;a;keyup
1780475103.3519697; ;keydown
1780475103.4426382; ;keyup
1780475103.8298194;b;keydown
1780475103.9070835;b;keyup
1780475103.939928;e;keydown
1780475104.017157;e;keyup
1780475104.6037197;h;keydown
1780475104.6740026;h;keyup
1780475104.72441;a;keydown
1780475104.8018703;a;keyup
1780475105.1032517;w;keydown
1780475105.1808133;w;keyup
1780475105.2729115;i;keydown
1780475105.3413363;i;keyup
1780475105.4398668;o;keydown
1780475105.5334265;o;keyup
1780475105.7179475;r;keydown
1780475105.7932022;a;keydown
1780475105.826316;r;keyup
1780475105.8748078;a;keyup
1780475105.9714403;l;keydown
1780475106.0427032;l;keyup
1780475106.234827;n;keydown
1780475106.2970586;n;keyup
1780475106.3399997;a;keydown
1780475106.4268763;a;keyup
1780475106.7368317; ;keydown
1780475106.8143446; ;keyup
1780475107.1307347;j;keydown
1780475107.2083511;j;keyup
1780475107.240125;e;keydown
1780475107.3149736;s;keydown
1780475107.3410738;e;keyup
1780475107.3915126;s;keyup
1780475107.5206208;t;keydown
1780475107.6056545;t;keyup
1780475107.7214277; ;keydown
1780475107.8097584; ;keyup
1780475108.4014597;b;keydown
1780475108.4568312;b;keyup
1780475108.5082445;a;keydown
1780475108.5954497;a;keyup
1780475108.738604;r;keydown
1780475108.8187885;r;keyup
1780475108.96862;d;keydown
1780475109.0538807;z;keydown
1780475109.0782697;d;keyup
1780475109.1733317;z;keyup
1780475109.270246;o;keydown
1780475109.3608005;o;keyup
1780475109.5513623; ;keydown
1780475109.6263485; ;keyup
1780475110.219656;c;keydown
1780475110.2849889;c;keyup
1780475110.3553243;i;keydown
1780475110.424816;i;keyup
1780475110.4883497;e;keydown
1780475110.5407321;e;keyup
1780475110.65385;k;keydown
1780475110.7127876;k;keyup
1780475110.7461376;a;keydown
1780475110.822697;a;keyup
1780475111.018177;w;keydown
1780475111.107968;a;keydown
1780475111.1292894;w;keyup
1780475111.1891925;a;keyup
1780475112.142165;.;keydown
1780475112.2115307;.;keyup
1780475112.3682454;<ENTER>;keydown
1780475112.4444454;<ENTER>;keyup
1780475114.3090637;<SHIFT>;keydown
1780475114.811782;P;keydown
1780475114.8765516;P;keyup
1780475114.8902493;<SHIFT>;keyup
1780475115.2113183;<CTRL_L>;keydown
1780475115.2113183;<ALT_GR>;keydown
1780475115.324497;ó;keydown
1780475115.3905306;<CTRL_L>;keyup
1780475115.391526;<ALT_GR>;keyup
1780475115.4058986;o;keyup
1780475117.1151912;<CTRL_L>;keydown
1780475117.131133;<ALT_GR>;keydown
1780475117.2282984;ź;keydown
1780475117.3225453;ź;keyup
1780475117.338291;<CTRL_L>;keyup
1780475117.338291;<ALT_GR>;keyup
1780475118.0618844;n;keydown
1780475118.1395597;n;keyup
1780475118.2030067;i;keydown
1780475118.2932959;i;keyup
1780475118.353085;e;keydown
1780475118.4320123;e;keyup
1780475118.535456;j;keydown
1780475118.5877774;j;keyup
1780475119.1766796; ;keydown
1780475119.249316; ;keyup
1780475119.740489;w;keydown
1780475119.807866;w;keyup
1780475119.91787;<CTRL_L>;keydown
1780475119.91787;<ALT_GR>;keydown
1780475120.0309908;ł;keydown
1780475120.1077354;<CTRL_L>;keyup
1780475120.1087482;<ALT_GR>;keyup
1780475120.1532354;l;keyup
1780475120.4700875;<CTRL_L>;keydown
1780475120.4700875;<ALT_GR>;keydown
1780475120.5874047;ą;keydown
1780475120.676971;ą;keyup
1780475120.7521152;<CTRL_L>;keyup
1780475120.7521152;<ALT_GR>;keyup
1780475121.1407251;c;keydown
1780475121.2352045;z;keydown
1780475121.2704532;c;keyup
1780475121.352234;z;keyup
1780475121.815822; ;keydown
1780475121.8951647; ;keyup
1780475122.1774297;t;keydown
1780475122.2491782;t;keyup
1780475122.3500235;<CTRL_L>;keydown
1780475122.3500235;<ALT_GR>;keydown
1780475122.5178914;ę;keydown
1780475122.5820117;ę;keyup
1780475122.6190124;<CTRL_L>;keyup
1780475122.6190124;<ALT_GR>;keyup
1780475123.2487707; ;keydown
1780475123.3523335; ;keyup
1780475123.466293;s;keydown
1780475123.5696864;s;keyup
1780475123.6516297;i;keydown
1780475123.7206106;i;keyup
1780475123.8685088;e;keydown
1780475123.9527667;e;keyup
1780475124.1778135;<CTRL_L>;keydown
1780475124.1778135;<ALT_GR>;keydown
1780475124.3655748;ć;keydown
1780475124.4312723;ć;keyup
1780475124.5005798;<CTRL_L>;keyup
1780475124.5005798;<ALT_GR>;keyup
1780475125.8083184;,;keydown
1780475125.8811915;,;keyup
1780475126.0659437; ;keydown
1780475126.1513624; ;keyup
1780475126.6337562;p;keydown
1780475126.7015398;p;keyup
1780475126.7998922;r;keydown
1780475126.8942103;z;keydown
1780475126.9229655;r;keyup
1780475127.0021389;z;keyup
1780475127.0667806;e;keydown
1780475127.159668;e;keyup
1780475127.6209962;m;keydown
1780475127.6796784;m;keyup
1780475127.9585888;y;keydown
1780475128.0142844;y;keyup
1780475128.346941;<CTRL_L>;keydown
1780475128.346941;<ALT_GR>;keydown
1780475128.4268887;ś;keydown
1780475128.4268887;ś;keydown
1780475128.4935331;ś;keyup
1780475128.5502384;<CTRL_L>;keyup
1780475128.5502384;<ALT_GR>;keyup
1780475128.6953206;l;keydown
1780475128.7717826;l;keyup
1780475129.5039232; ;keydown
