1780474937.1020362;<SHIFT>;keydown
1780474937.3444726;W;keydown
1780474937.4386804;<SHIFT>;keyup
1780474937.4595532;w;keyup
1780474937.9258132; ;keydown
1780474938.0396962; ;keyup
1780474938.5076432;<SHIFT>;keydown
1780474939.0709834;S;keydown
1780474939.1893888;<SHIFT>;keyup
1780474939.205391;s;keyup
1780474939.5130553;z;keydown
1780474939.639773;z;keyup
1780474940.1075141;c;keydown
1780474940.2033887;z;keydown
1780474940.2408233;c;keyup
1780474940.3064308;z;keyup
1780474940.4149306;e;keydown
1780474940.4797397;e;keyup
1780474940.83429;b;keydown
1780474940.9081206;b;keyup
1780474941.0097213;r;keydown
1780474941.0906262;z;keydown
1780474941.1232357;r;keyup
1780474941.1923907;z;keyup
1780474941.2394059;e;keydown
1780474941.3149328;e;keyup
1780474941.5174623;s;keydown
1780474941.623353;z;keydown
1780474941.68679;s;keyup
1780474941.7400389;z;keyup
1780474941.9983835;y;keydown
1780474942.0555725;y;keyup
1780474942.522611;n;keydown
1780474942.61456;n;keyup
1780474942.7399666;i;keydown
1780474942.7726455;i;keyup
1780474942.8310702;e;keydown
1780474942.9229069;e;keyup
1780474943.188155; ;keydown
1780474943.2882705; ;keyup
1780474946.397253;c;keydown
1780474946.470552;c;keyup
1780474946.7770507;h;keydown
1780474946.8362725;h;keyup
1780474947.4072926;r;keydown
1780474947.4872458;r;keyup
1780474947.7280483;z;keydown
1780474947.836614;z;keyup
1780474948.1488166;<CTRL_L>;keydown
1780474948.1488166;<ALT_GR>;keydown
1780474948.278558;ą;keydown
1780474948.355204;ą;keyup
1780474948.355204;<CTRL_L>;keyup
1780474948.355204;<ALT_GR>;keyup
1780474948.81121;s;keydown
1780474948.904877;z;keydown
1780474948.954271;s;keyup
1780474949.0208757;z;keyup
1780474949.327851;c;keydown
1780474949.4353023;z;keydown
1780474949.4711678;c;keyup
1780474949.5372627;z;keyup
1780474949.9681585; ;keydown
1780474950.0508504; ;keyup
1780474951.5390282;b;keydown
1780474951.610511;b;keyup
1780474951.8607404;r;keydown
1780474951.9372473;z;keydown
1780474951.9754913;r;keyup
1780474952.0523968;z;keyup
1780474952.2010295;m;keydown
1780474952.2877235;m;keyup
1780474952.3828955;i;keydown
1780474952.4591873;i;keyup
1780474952.5837061; ;keydown
1780474952.6702175; ;keyup
1780474952.7822747;w;keydown
1780474952.8780515;w;keyup
1780474952.9811022; ;keydown
1780474953.0778234; ;keyup
1780474953.6010976;t;keydown
1780474953.6809602;t;keyup
1780474955.4907515;r;keydown
1780474955.6015403;z;keydown
1780474955.6422727;r;keyup
1780474955.7177057;z;keyup
1780474955.992638;c;keydown
1780474956.0804145;c;keyup
1780474956.150804;i;keydown
1780474956.2077055;i;keyup
1780474956.379798;n;keydown
1780474956.468109;i;keydown
1780474956.4891014;n;keyup
1780474956.5470412;i;keyup
1780474956.5490015;e;keydown
1780474956.6117024;e;keyup
1780474957.380608;.;keydown
1780474957.4495587;.;keyup
1780474957.581111;<ENTER>;keydown
1780474957.6518753;<ENTER>;keyup
1780474958.5529122;<SHIFT>;keydown
1780474958.8886986;B;keydown
1780474958.9716375;<SHIFT>;keyup
1780474958.9847329;b;keyup
1780474959.1789637;i;keydown
1780474959.262489;i;keyup
