1777824368.6678736; Key.shift; keydown
1777824368.9757211; W; keydown
1777824369.0534446; W; keyup
1777824369.06735; Key.shift; keyup
1777824369.1117742; Key.space; keydown
1777824369.213609; Key.space; keyup
1777824369.2469583; Key.shift; keydown
1777824369.3769157; S; keydown
1777824369.468685; Key.shift; keyup
1777824369.4848475; s; keyup
1777824369.5907469; z; keydown
1777824369.6786032; z; keyup
1777824369.7412634; c; keydown
1777824369.8021626; c; keyup
1777824369.9051316; z; keydown
1777824369.9569387; z; keyup
1777824370.1152341; e; keydown
1777824370.1751854; e; keyup
1777824370.3570035; b; keydown
1777824370.4280803; b; keyup
1777824370.5283835; r; keydown
1777824370.6043391; r; keyup
1777824370.7381613; z; keydown
1777824370.812411; z; keyup
1777824370.9162967; e; keydown
1777824370.9848528; e; keyup
1777824371.1773205; s; keydown
1777824371.2641525; s; keyup
1777824371.3617024; z; keydown
1777824371.4218078; y; keydown
1777824371.4573302; z; keyup
1777824371.504769; y; keyup
1777824371.6247995; n; keydown
1777824371.6924644; i; keydown
1777824371.7416801; n; keyup
1777824371.7656052; e; keydown
1777824371.793493; i; keyup
1777824371.857407; e; keyup
1777824371.8841498; Key.space; keydown
1777824371.9989676; Key.space; keyup
1777824372.042313; c; keydown
1777824372.1351159; c; keyup
1777824372.1421144; h; keydown
1777824372.2378135; h; keyup
1777824372.2593155; r; keydown
1777824372.3290088; r; keyup
1777824372.4408662; z; keydown
1777824372.5299735; z; keyup
1777824372.5425782; Key.ctrl_l; keydown
1777824372.544002; Key.alt_gr; keydown
1777824372.6446226; ą; keydown
1777824372.7397697; ą; keyup
1777824372.7635372; Key.ctrl_l; keyup
1777824372.764146; Key.alt_gr; keyup
1777824372.812837; s; keydown
1777824372.8977234; s; keyup
1777824372.989005; z; keydown
1777824373.0714133; z; keyup
1777824373.13183; c; keydown
1777824373.2030911; c; keyup
1777824373.2881222; z; keydown
1777824373.3914175; z; keyup
1777824373.4315302; Key.space; keydown
1777824373.562145; Key.space; keyup
1777824373.6698341; b; keydown
1777824373.7388682; b; keyup
1777824373.839725; r; keydown
1777824373.922548; r; keyup
1777824374.0322397; z; keydown
1777824374.1108398; m; keydown
1777824374.1211627; z; keyup
1777824374.1748965; i; keydown
1777824374.2212737; m; keyup
1777824374.2974648; i; keyup
1777824374.316379; Key.space; keydown
1777824374.420681; Key.space; keyup
