1777824335.049675; Key.shift; keydown
1777824335.2059522; W; keydown
1777824335.296959; Key.shift; keyup
1777824335.3047628; w; keyup
1777824335.3578937; Key.space; keydown
1777824335.4743013; Key.space; keyup
1777824335.6723506; Key.shift; keydown
1777824335.842088; S; keydown
1777824335.9407535; Key.shift; keyup
1777824335.953613; s; keyup
1777824336.0506408; z; keydown
1777824336.1536896; z; keyup
1777824336.2183244; c; keydown
1777824336.2818367; c; keyup
1777824336.3816078; z; keydown
1777824336.4540744; z; keyup
1777824336.5479548; e; keydown
1777824336.613678; e; keyup
1777824336.7592766; b; keydown
1777824336.8220012; b; keyup
1777824336.936483; r; keydown
1777824337.0150282; r; keyup
1777824337.146988; z; keydown
1777824337.2066858; z; keyup
1777824337.31011; e; keydown
1777824337.3721216; e; keyup
1777824337.4525266; s; keydown
1777824337.5270822; s; keyup
1777824337.6058936; z; keydown
1777824337.6930516; y; keydown
1777824337.7034974; z; keyup
1777824337.7624657; y; keyup
1777824337.8824842; n; keydown
1777824337.9434135; i; keydown
1777824337.996481; n; keyup
1777824338.0005524; e; keydown
1777824338.05975; i; keyup
1777824338.0832314; Key.space; keydown
1777824338.0893815; e; keyup
1777824338.2009215; Key.space; keyup
1777824338.245216; c; keydown
1777824338.3312442; c; keyup
1777824338.350182; h; keydown
1777824338.442431; h; keyup
1777824338.4750574; r; keydown
1777824338.5556655; r; keyup
1777824338.6689801; z; keydown
1777824338.7626731; z; keyup
1777824338.7651346; Key.ctrl_l; keydown
1777824338.7656267; Key.alt_gr; keydown
1777824338.878922; ą; keydown
1777824338.970089; ą; keyup
1777824339.0659485; Key.ctrl_l; keyup
1777824339.066286; Key.alt_gr; keyup
1777824339.11507; s; keydown
1777824339.1754687; s; keyup
1777824339.2668526; z; keydown
1777824339.3516586; z; keyup
1777824339.4127188; c; keydown
1777824339.4753819; c; keyup
1777824339.5591; z; keydown
1777824339.635786; z; keyup
1777824339.7059884; Key.space; keydown
1777824339.8251748; Key.space; keyup
1777824339.9605465; b; keydown
1777824340.0180233; b; keyup
1777824340.1193507; r; keydown
1777824340.1825485; r; keyup
1777824340.3031168; z; keydown
1777824340.3656468; m; keydown
1777824340.3864894; z; keyup
1777824340.4305727; i; keydown
1777824340.4731736; m; keyup
1777824340.5409615; i; keyup
1777824340.5551913; Key.space; keydown
1777824340.630125; Key.space; keyup
1777824340.6501431; w; keydown
1777824340.7123275; Key.space; keydown
1777824340.7599318; w; keyup
1777824340.8041575; Key.space; keyup
1777824340.8492806; t; keydown
1777824340.9509385; t; keyup
1777824341.0167723; r; keydown
1777824341.123868; r; keyup
1777824341.2922153; z; keydown
1777824341.3842964; z; keyup
1777824341.5317311; c; keydown
1777824341.5820377; c; keyup
1777824341.6331632; i; keydown
1777824341.722268; i; keyup
1777824341.8310657; n; keydown
1777824341.881355; i; keydown
1777824341.923585; n; keyup
1777824341.9499233; e; keydown
1777824341.9761255; i; keyup
1777824342.0239959; e; keyup
1777824342.1678157; .; keydown
1777824342.2559023; .; keyup
1777824342.3832018; Key.enter; keydown
1777824342.4844017; Key.enter; keyup
1777824343.3730323; Key.enter; keydown
1777824343.4706657; Key.enter; keyup
1777824343.7510986; Key.shift; keydown
1777824344.1551003; B; keydown
1777824344.2455342; B; keyup
1777824344.2580967; Key.shift; keyup
1777824344.2885354; i; keydown
1777824344.375257; i; keyup
1777824344.4561963; o; keydown
1777824344.522203; o; keyup
1777824344.651973; m; keydown
1777824344.7248464; m; keyup
1777824344.7402353; e; keydown
1777824344.806186; e; keyup
1777824344.8947809; t; keydown
1777824344.9617646; t; keyup
1777824345.0481007; r; keydown
1777824345.129237; i; keydown
1777824345.1327798; r; keyup
1777824345.217636; i; keyup
1777824345.221805; a; keydown
1777824345.30631; a; keyup
1777824345.3173249; Key.space; keydown
1777824345.4183738; Key.space; keyup
1777824345.6313767; b; keydown
1777824345.7032278; b; keyup
1777824345.8003583; e; keydown
1777824345.8848367; e; keyup
1777824345.8887644; h; keydown
1777824345.9841392; h; keyup
1777824345.9867153; a; keydown
1777824346.0591524; a; keyup
1777824346.1177163; w; keydown
1777824346.2117882; w; keyup
1777824346.2217886; i; keydown
1777824346.2922313; i; keyup
1777824346.3734581; o; keydown
1777824346.4541357; o; keyup
1777824346.4632819; r; keydown
1777824346.5367334; a; keydown
1777824346.5608494; r; keyup
1777824346.6343129; a; keyup
1777824346.6631513; l; keydown
1777824346.752674; l; keyup
1777824346.8417876; n; keydown
1777824346.9051082; n; keyup
1777824346.9230046; a; keydown
1777824346.993023; Key.space; keydown
1777824347.008664; a; keyup
1777824347.0679097; Key.space; keyup
1777824347.0710855; j; keydown
1777824347.1172824; e; keydown
1777824347.1477234; j; keyup
1777824347.1937907; e; keyup
1777824347.261146; s; keydown
1777824347.3184865; s; keyup
1777824347.3736813; t; keydown
1777824347.4728487; t; keyup
1777824347.6357994; Key.space; keydown
1777824347.738269; Key.space; keyup
1777824347.8215775; b; keydown
1777824347.8672256; a; keydown
1777824347.8719778; b; keyup
1777824347.9726408; a; keyup
1777824348.057317; r; keydown
1777824348.1549454; r; keyup
