1777855132.3796322;<ENTER>;keyup
1777855133.4096327;<SHIFT>;keydown
1777855133.621797;W;keydown
1777855133.7097569;W;keyup
1777855133.736672;<SHIFT>;keyup
1777855133.7966688; ;keydown
1777855133.9006305; ;keyup
1777855134.350556;s;keydown
1777855134.4487925;s;keyup
1777855135.0397544;z;keydown
1777855135.1232255;z;keyup
1777855135.6237977;c;keydown
1777855135.7107394;c;keyup
1777855136.218803;z;keydown
1777855136.306763;z;keyup
1777855136.8498127;e;keydown
1777855136.9267783;e;keyup
1777855137.4189072;b;keydown
1777855137.496771;b;keyup
1777855137.8026211;<ENTER>;keydown
1777855137.8846772;<ENTER>;keyup
1777855138.7207785;b;keydown
1777855138.804753;b;keyup
1777855139.3457782;i;keydown
1777855139.4468877;i;keyup
1777855139.807738;o;keydown
1777855139.8967483;o;keyup
1777855140.4007604;m;keydown
1777855140.4727619;m;keyup
1777855141.0007918;e;keydown
1777855141.1227868;e;keyup
1777855141.4447465;t;keydown
1777855141.5547967;t;keyup
1777855142.0427527;r;keydown
1777855142.1287372;r;keyup
1777855142.502627;<ENTER>;keydown
1777855142.5945902;<ENTER>;keyup
1777855143.564856;p;keydown
1777855143.6288884;p;keyup
1777855144.0567367;o;keydown
1777855144.1627326;o;keyup
1777855144.5137417;z;keydown
1777855144.6188726;z;keyup
1777855144.995744;n;keydown
1777855145.090742;n;keyup
1777855145.5267358;i;keydown
1777855145.6397996;i;keyup
1777855146.0267434;e;keydown
1777855146.095722;e;keyup
1777855146.5277438;j;keydown
1777855146.6241157;j;keyup
1777855146.891644;<ENTER>;keydown
1777855146.9585974;<ENTER>;keyup
